0.45;-0.006557
0.451;-0.005995
0.452;-0.010027
0.453;-0.005745
0.454;-0.003257
0.455;-0.003217
0.456;-0.002184
0.457;-0.001161
0.458;0.005292
0.459;0.003745
0.46;0.013686
0.461;0.009787
0.462;-0.003568
0.463;0.00012
0.464;-0.001502
0.465;-0.00056
0.466;9.06E-05
0.467;0.001425
0.468;-0.001201
0.469;-0.000991
0.47;0.008547
0.471;-0.001863
0.472;-0.000282
0.473;-0.005955
0.474;-0.000971
0.475;-0.005253
0.476;-0.000653
0.477;-0.001903
0.478;0.003745
0.479;0.007773
0.48;0.007789
0.481;-0.008553
0.482;-0.002385
0.483;0.003745
0.484;-0.002676
0.485;0.005614
0.486;-0.00087
0.487;0.001989
0.488;-0.000862
0.489;-0.005775
0.49;-0.001873
0.491;-0.006717
0.492;-0.001021
0.493;-0.007931
0.494;-0.000219
0.495;-0.003067
0.496;-0.001081
0.497;-0.002274
0.498;0.00215
0.499;0.000427
