0.45;3.65E-05
0.451;0.007448
0.452;0.005031
0.453;0.003613
0.454;-0.005725
0.455;-0.004622
0.456;0.000353
0.457;0.000681
0.458;-0.000173
0.459;0.000117
0.46;-0.000308
0.461;0.000161
0.462;-0.000672
0.463;-0.011853
0.464;9.18E-05
0.465;-0.001723
0.466;-0.002716
0.467;-0.001232
0.468;-0.000891
0.469;-0.00043
0.47;0.00292
0.471;0.009961
0.472;-0.005093
0.473;0.013393
0.474;0.005192
0.475;0.000826
0.476;0.000894
0.477;0.00031
0.478;-0.000872
0.479;0.002292
0.48;-0.000821
0.481;-0.002395
0.482;-0.001904
0.483;0.000232
0.484;-0.00056
0.485;-0.002265
0.486;0.000778
0.487;-0.003428
0.488;-0.000173
0.489;-0.001182
0.49;0.006545
0.491;0.000729
0.492;-0.007019
0.493;0.012055
0.494;0.012426
0.495;0.011798
0.496;0.003001
0.497;-0.0005
0.498;0.001889
0.499;-6.02E-05
